MediaRecorder	[object Window]	Function	function MediaRecorder() { [native code] }
MediaQueryListEvent	[object Window]	Function	function MediaQueryListEvent() { [native code] }
MediaQueryList	[object Window]	Function	function MediaQueryList() { [native code] }
MediaList	[object Window]	Function	function MediaList() { [native code] }
MediaError	[object Window]	Function	function MediaError() { [native code] }
MediaEncryptedEvent	[object Window]	Function	function MediaEncryptedEvent() { [native code] }
MediaElementAudioSourceNode	[object Window]	Function	function MediaElementAudioSourceNode() { [native code] }
MediaCapabilities	[object Window]	Function	function MediaCapabilities() { [native code] }
Location	[object Window]	Function	function Location() { [native code] }
LayoutShift	[object Window]	Function	function LayoutShift() { [native code] }
LargestContentfulPaint	[object Window]	Function	function LargestContentfulPaint() { [native code] }
KeyframeEffect	[object Window]	Function	function KeyframeEffect() { [native code] }
KeyboardEvent	[object Window]	Function	function KeyboardEvent() { [native code] }
IntersectionObserverEntry	[object Window]	Function	function IntersectionObserverEntry() { [native code] }
IntersectionObserver	[object Window]	Function	function IntersectionObserver() { [native code] }
InputEvent	[object Window]	Function	function InputEvent() { [native code] }
InputDeviceInfo	[object Window]	Function	function InputDeviceInfo() { [native code] }
InputDeviceCapabilities	[object Window]	Function	function InputDeviceCapabilities() { [native code] }
ImageData	[object Window]	Function	function ImageData() { [native code] }
ImageCapture	[object Window]	Function	function ImageCapture() { [native code] }
ImageBitmapRenderingContext	[object Window]	Function	function ImageBitmapRenderingContext() { [native code] }
ImageBitmap	[object Window]	Function	function ImageBitmap() { [native code] }
IdleDeadline	[object Window]	Function	function IdleDeadline() { [native code] }
IIRFilterNode	[object Window]	Function	function IIRFilterNode() { [native code] }
IDBVersionChangeEvent	[object Window]	Function	function IDBVersionChangeEvent() { [native code] }
IDBTransaction	[object Window]	Function	function IDBTransaction() { [native code] }
IDBRequest	[object Window]	Function	function IDBRequest() { [native code] }
IDBOpenDBRequest	[object Window]	Function	function IDBOpenDBRequest() { [native code] }
IDBObjectStore	[object Window]	Function	function IDBObjectStore() { [native code] }
IDBKeyRange	[object Window]	Function	function IDBKeyRange() { [native code] }
IDBIndex	[object Window]	Function	function IDBIndex() { [native code] }
IDBFactory	[object Window]	Function	function IDBFactory() { [native code] }
IDBDatabase	[object Window]	Function	function IDBDatabase() { [native code] }
IDBCursorWithValue	[object Window]	Function	function IDBCursorWithValue() { [native code] }
IDBCursor	[object Window]	Function	function IDBCursor() { [native code] }
History	[object Window]	Function	function History() { [native code] }
Headers	[object Window]	Function	function Headers() { [native code] }
HashChangeEvent	[object Window]	Function	function HashChangeEvent() { [native code] }
HTMLVideoElement	[object Window]	Function	function HTMLVideoElement() { [native code] }
HTMLUnknownElement	[object Window]	Function	function HTMLUnknownElement() { [native code] }
HTMLUListElement	[object Window]	Function	function HTMLUListElement() { [native code] }
HTMLTrackElement	[object Window]	Function	function HTMLTrackElement() { [native code] }
HTMLTitleElement	[object Window]	Function	function HTMLTitleElement() { [native code] }
HTMLTimeElement	[object Window]	Function	function HTMLTimeElement() { [native code] }
HTMLTextAreaElement	[object Window]	Function	function HTMLTextAreaElement() { [native code] }
HTMLTemplateElement	[object Window]	Function	function HTMLTemplateElement() { [native code] }
HTMLTableSectionElement	[object Window]	Function	function HTMLTableSectionElement() { [native code] }
HTMLTableRowElement	[object Window]	Function	function HTMLTableRowElement() { [native code] }
HTMLTableElement	[object Window]	Function	function HTMLTableElement() { [native code] }
HTMLTableColElement	[object Window]	Function	function HTMLTableColElement() { [native code] }
HTMLTableCellElement	[object Window]	Function	function HTMLTableCellElement() { [native code] }
HTMLTableCaptionElement	[object Window]	Function	function HTMLTableCaptionElement() { [native code] }
HTMLStyleElement	[object Window]	Function	function HTMLStyleElement() { [native code] }
HTMLSpanElement	[object Window]	Function	function HTMLSpanElement() { [native code] }
HTMLSourceElement	[object Window]	Function	function HTMLSourceElement() { [native code] }
HTMLSlotElement	[object Window]	Function	function HTMLSlotElement() { [native code] }
HTMLShadowElement	[object Window]	Function	function HTMLShadowElement() { [native code] }
HTMLSelectElement	[object Window]	Function	function HTMLSelectElement() { [native code] }
HTMLScriptElement	[object Window]	Function	function HTMLScriptElement() { [native code] }
HTMLQuoteElement	[object Window]	Function	function HTMLQuoteElement() { [native code] }
HTMLProgressElement	[object Window]	Function	function HTMLProgressElement() { [native code] }
HTMLPreElement	[object Window]	Function	function HTMLPreElement() { [native code] }
HTMLPictureElement	[object Window]	Function	function HTMLPictureElement() { [native code] }
HTMLParamElement	[object Window]	Function	function HTMLParamElement() { [native code] }
HTMLParagraphElement	[object Window]	Function	function HTMLParagraphElement() { [native code] }
HTMLOutputElement	[object Window]	Function	function HTMLOutputElement() { [native code] }
HTMLOptionsCollection	[object Window]	Function	function HTMLOptionsCollection() { [native code] }
HTMLOptionElement	[object Window]	Function	function HTMLOptionElement() { [native code] }
HTMLOptGroupElement	[object Window]	Function	function HTMLOptGroupElement() { [native code] }
HTMLObjectElement	[object Window]	Function	function HTMLObjectElement() { [native code] }
HTMLOListElement	[object Window]	Function	function HTMLOListElement() { [native code] }
HTMLModElement	[object Window]	Function	function HTMLModElement() { [native code] }
HTMLMeterElement	[object Window]	Function	function HTMLMeterElement() { [native code] }
HTMLMetaElement	[object Window]	Function	function HTMLMetaElement() { [native code] }
HTMLMenuElement	[object Window]	Function	function HTMLMenuElement() { [native code] }
HTMLMediaElement	[object Window]	Function	function HTMLMediaElement() { [native code] }
HTMLMarqueeElement	[object Window]	Function	function HTMLMarqueeElement() { [native code] }
HTMLMapElement	[object Window]	Function	function HTMLMapElement() { [native code] }
HTMLLinkElement	[object Window]	Function	function HTMLLinkElement() { [native code] }
HTMLLegendElement	[object Window]	Function	function HTMLLegendElement() { [native code] }
HTMLLabelElement	[object Window]	Function	function HTMLLabelElement() { [native code] }
HTMLLIElement	[object Window]	Function	function HTMLLIElement() { [native code] }
HTMLInputElement	[object Window]	Function	function HTMLInputElement() { [native code] }
HTMLImageElement	[object Window]	Function	function HTMLImageElement() { [native code] }
HTMLIFrameElement	[object Window]	Function	function HTMLIFrameElement() { [native code] }
HTMLHtmlElement	[object Window]	Function	function HTMLHtmlElement() { [native code] }
HTMLHeadingElement	[object Window]	Function	function HTMLHeadingElement() { [native code] }
HTMLHeadElement	[object Window]	Function	function HTMLHeadElement() { [native code] }
